,Unnamed: 0,id,created_at,date,time,tweet,sentiment_label,sentiment_score
176,176,1430096880537645064,2021-08-24 09:17:20+00:00,2021-08-24,09:17:20,"Ulusal Yapay Zeka Stratejisi 6️⃣ temel üzerine kurulu: 1️⃣Beşeri sermayenin artışı 2️⃣Araştırma, girişimciliği desteklemek 3️⃣Veriye ulaşım imkanlarını genişletmek 4️⃣Sosyo-ekonomik uyum 5️⃣Uluslararası iş birliği 6️⃣İş gücü dönüşümünü ve yapısal uyumu hızlandırmak",positive,0.8773
177,177,1430096875286417411,2021-08-24 09:17:19+00:00,2021-08-24,09:17:19,Cumhurbaşkanlığı Dijital Dönüşüm Ofisi ile Sanayi ve Teknoloji Bakanlığımızın düzenlediği Ulusal Yapay Zeka Stratejisi 2021-2025 tanıtım toplantısına katıldık. Üniversitemiz ve ülkemiz için hayırlı olsun.  @dijital @varank  https://t.co/URVOQGTLBH,negative,0.6664
178,178,1430096694184718336,2021-08-24 09:16:36+00:00,2021-08-24,09:16:36,"Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi Açıklandı “Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi”nde 6 stratejik öncelik etrafında tasarlanan, 24 amaç ve 119 tedbir bulunuyor. Ayrıntılar için:👇 #yapayzeka #TRAI #ArtificialIntelligence #YapayZekaCağı   https://t.co/iTY7RrqU9A",positive,0.7803
179,179,1430095050936102915,2021-08-24 09:10:04+00:00,2021-08-24,09:10:04,"Sanayi ve Teknoloji Bakanı Varank, İlk Ulusal Yapay Zeka Stratejisi'ni açıkladı: ""2025'te yapay zeka alanındaki istihdamın 50 bine ulaşmasını hedefliyoruz""   https://t.co/PNuiC1gOcG  https://t.co/keYikdvY4i",positive,0.716
180,180,1430094561154519042,2021-08-24 09:08:07+00:00,2021-08-24,09:08:07,Ulusal Yapay Zeka Stratejisi Özel Yayını - ÜLKE TV  https://t.co/k4JCPiIU7L,positive,0.7226
181,181,1430094544205348869,2021-08-24 09:08:03+00:00,2021-08-24,09:08:03,Ulusal Yapay Zeka Stratejisi Özel Yayını - ÜLKE TV  https://t.co/JALL9n5b8X,positive,0.8106
182,182,1430094451280654339,2021-08-24 09:07:41+00:00,2021-08-24,09:07:41,Ulusal Yapay Zeka Stratejisi Tanıtım Programı  https://t.co/IKPRmYC96c,negative,0.9316
183,183,1430094157633269760,2021-08-24 09:06:31+00:00,2021-08-24,09:06:31,"Ulusal Yapay Zeka Stratejisi; Türkiye’nin yapay zeka alanında 2021-2025 arasında izleyeceği yola dair 6 stratejik öncelik içermektedir:  1. YZ Uzmanlarını Yetiştirmek ve Alanda İstihdamı Artırmak 2. Araştırma, Girişimcilik ve Yenilikçiliği Desteklemek",positive,0.8795
184,184,1430094107658100736,2021-08-24 09:06:19+00:00,2021-08-24,09:06:19,"Bilişim vadisi, Uzay Ajansı, Yapay Zeka Stratejisi... Bunların hepsi bir vizyon ortaya koymaktır.  Sayın @varank'ın öncülüğünde başlatılan bu çalışmalar devam ettiği sürece Türkiye olarak önümüzdeki 5-10 yıl içerisinde çok önemli bir yol alınmış olacaktır.",positive,0.9874
185,185,1430093949251825675,2021-08-24 09:05:42+00:00,2021-08-24,09:05:42,"Türkiye'nin ilk ""Ulusal Yapay Zekâ Stratejisi"" yayımlandı.  https://t.co/jZaiTeAJhz",positive,0.8082
186,186,1430093432438075408,2021-08-24 09:03:38+00:00,2021-08-24,09:03:38,Türkiye’nin 5 Yıllık Ulusal Yapay Zeka Stratejisi Tanıtıldı: İşte Tüm Detaylar ▶  https://t.co/Nd7omQQACA,positive,0.9863
187,187,1430093134059425792,2021-08-24 09:02:27+00:00,2021-08-24,09:02:27,"Türkiye'nin güvenilir ve sorumlu bir yapay zeka stratejisi benimsediğini, 2021-2025 yıllarını kapsayan belgenin uygulanmasıyla 2025'te YZ'nın GSMH'ye katkısının %5 olmasını hedeflediklerini, şimdiye kadar Türkiye'nin yapay zeka projelerine 1,5 milyar TL harcandığını aktarıldı.",negative,0.5001
188,188,1430093128736907267,2021-08-24 09:02:26+00:00,2021-08-24,09:02:26,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı  https://t.co/xgzvaeSKUt,positive,0.5876
189,189,1430092100025077776,2021-08-24 08:58:21+00:00,2021-08-24,08:58:21,"@TCSanayi Bakanımız @varank ve @dijital Başkanımız Dr. @AliTahaKoc, Türkiye’nin Ulusal Yapay Zekâ Stratejisi açıklandı  📍#YapayZekaÇağı Başlıyor  ▪️Yapay zeka uzmanı yetiştirilecek ▪️ İstihdam artırılacak ▪️Yapısal ve iş gücü dönüşümü hızlandırılacak  https://t.co/2BiQDrFElM",negative,0.5939
190,190,1430091922350166037,2021-08-24 08:57:38+00:00,2021-08-24,08:57:38,"Sanayi ve Teknoloji Bakanı Mustafa Varank, Bilişim Vadisi'nde Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıkladı.Sanayi  #ekonomi #para   https://t.co/vOyVDmsVwb  https://t.co/3yGygl2xJ7",negative,0.6003
191,191,1430091386930438144,2021-08-24 08:55:31+00:00,2021-08-24,08:55:31,Ulusal Yapay Zekâ Stratejisi 2021-2025  https://t.co/SnGwisJxWz,negative,0.6212
192,192,1430091249843851293,2021-08-24 08:54:58+00:00,2021-08-24,08:54:58,@Ankebut1983out1 @varank Yapay Zeka Stratejisi,negative,0.5636
193,193,1430090929445163012,2021-08-24 08:53:42+00:00,2021-08-24,08:53:42,Ulusal Yapay Zeka Stratejisi açıklandı  Detaylar İçin;  https://t.co/lC8HkzJCTd  #UlusalYapayZekaStratejisi #salı #Yapayzeka  https://t.co/UTI4p8Ndhg,negative,0.6276
194,194,1430090855155650590,2021-08-24 08:53:24+00:00,2021-08-24,08:53:24,📡 #CANLI Türkiye’nin 5 yıllık ‘Ulusal Yapay Zeka Stratejisi’ tanıtıldı  https://t.co/myk8htRFyl,positive,0.9748
195,195,1430090621583249410,2021-08-24 08:52:28+00:00,2021-08-24,08:52:28,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı Bakan Varank: 2025'te yapay zeka alanındaki istihdamın en az 50 bine ulaşmasını hedefliyoruz   https://t.co/4xZsEfMpE2  https://t.co/Qgzi0KuVoD,positive,0.7988
196,196,1430090331438075927,2021-08-24 08:51:19+00:00,2021-08-24,08:51:19,Türkiye’nin İlk Ulusal Yapay Zeka Stratejisi açıklandı  https://t.co/JmSwWnaXrB,positive,0.6004
197,197,1430090283715285003,2021-08-24 08:51:08+00:00,2021-08-24,08:51:08,Ulusal Yapay Zeka Stratejisi!    Sanayi ve Teknoloji Bakanı Mustafa Varank'tan önemli açıklamalar  https://t.co/nL4tv4PzfM,positive,0.5087
198,198,1430089952398876672,2021-08-24 08:49:49+00:00,2021-08-24,08:49:49,Ulusal Yapay Zeka Stratejisi duyuruldu  https://t.co/vX2ZrZVt3i,negative,0.656
199,199,1430089583581089819,2021-08-24 08:48:21+00:00,2021-08-24,08:48:21,"📍Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" Bilişim Vadisi'nde kamuoyuna tanıtıldı.  https://t.co/ikPY8wsjVs",positive,0.9453
200,200,1430089357143195648,2021-08-24 08:47:27+00:00,2021-08-24,08:47:27,"""Uluslararası yapay zeka endekslerinde ilk 20 içinde yer almayı hedefliyoruz.""  Türkiye'nin yapay zeka stratejisi açıklandı  #YapayZekaCağı",positive,0.7037
201,201,1430089349543120911,2021-08-24 08:47:25+00:00,2021-08-24,08:47:25,Türkiye’nin İlk Ulusal Yapay Zeka Stratejisi açıklandı  https://t.co/bxeaB6PxxY,positive,0.6387
202,202,1430089334875586562,2021-08-24 08:47:21+00:00,2021-08-24,08:47:21,Ulusal Yapay Zeka Stratejisi Özel Yayını - A Haber  https://t.co/yPvkX4iHtI,positive,0.5591
203,203,1430089327984320513,2021-08-24 08:47:20+00:00,2021-08-24,08:47:20,Ulusal Yapay Zeka Stratejisi Özel Yayını - A Haber  https://t.co/5uvnXI7SzY,positive,0.6065
204,204,1430089217380601877,2021-08-24 08:46:53+00:00,2021-08-24,08:46:53,@dijital ve @TCSanayi iş birliği ile hazırlanan Ulusal Yapay Zekâ Stratejisi’nin kamuoyu ile paylaşıldığı lansman programına katıldık.  Ülkemize hayırlı olsun.🇹🇷  #YapayZekaÇağı  📍 #Gebze Bilişim Vadisi  https://t.co/76xcPJKDEo,positive,0.9468
205,205,1430089040787820549,2021-08-24 08:46:11+00:00,2021-08-24,08:46:11,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı  https://t.co/inEMVZKzk7,positive,0.6043
206,206,1430089010928656386,2021-08-24 08:46:04+00:00,2021-08-24,08:46:04,"""Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı""   https://t.co/tcUAkAQHUL",positive,0.5648
207,207,1430089008361713664,2021-08-24 08:46:04+00:00,2021-08-24,08:46:04,"""Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı""   https://t.co/WMcj7It4K8",positive,0.5546
208,208,1430089005488558103,2021-08-24 08:46:03+00:00,2021-08-24,08:46:03,"""Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı""   https://t.co/ZhHJVw6ett",positive,0.5781
209,209,1430089003982802965,2021-08-24 08:46:02+00:00,2021-08-24,08:46:02,"""Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı""   https://t.co/ZoHxKvjp0W",positive,0.5331
210,210,1430088512498454551,2021-08-24 08:44:05+00:00,2021-08-24,08:44:05,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı  https://t.co/J0TAufzCG1,positive,0.6488
211,211,1430088394231664671,2021-08-24 08:43:37+00:00,2021-08-24,08:43:37,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı    https://t.co/ZmETlVF0IO  https://t.co/TX6t6XStWI,positive,0.655
212,212,1430088046263816223,2021-08-24 08:42:14+00:00,2021-08-24,08:42:14,Ulusal Yapay Zekâ Stratejisi 2021-2025 Yayımlandı #dijital #yapayzeka #bilişim #varank #teknoloji #sanayi   https://t.co/FCUkW1KAPZ,negative,0.5515
213,213,1430087604435832880,2021-08-24 08:40:29+00:00,2021-08-24,08:40:29,Artık geri dönüş yok diye tanıtıldı! Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı  https://t.co/B5wLSjTAhG  https://t.co/Kr4aGJIV1p,negative,0.6538
214,214,1430087388928299012,2021-08-24 08:39:37+00:00,2021-08-24,08:39:37,"📍Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" Bilişim Vadisi'nde kamuoyuna tanıtıldı",positive,0.8978
215,215,1430087239766265878,2021-08-24 08:39:02+00:00,2021-08-24,08:39:02,"Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" Bilişim Vadisi'nde kamuoyuna tanıtıldı  https://t.co/9Xc10TGiMQ  https://t.co/MxTBCwpckU",positive,0.8504
216,216,1430087156454805539,2021-08-24 08:38:42+00:00,2021-08-24,08:38:42,Ulusal Yapay Zeka Stratejisi'ni merak edenler bu linkten okuyabilir.  https://t.co/iekFsIM4Kz,positive,0.6384
217,217,1430087041115639818,2021-08-24 08:38:14+00:00,2021-08-24,08:38:14,"Türkiye'nin yapay zeka stratejisi açıklandı Sanayi ve Teknoloji Bakanı Mustafa Varank, Türkiye'nin ilk ulusal yapay zeka stratejisini açıkladı.  https://t.co/r7xSs3dl5z  https://t.co/7Lhc1sUeM6",positive,0.6483
218,218,1430086753076006927,2021-08-24 08:37:06+00:00,2021-08-24,08:37:06,Ulusal Yapay Zeka Stratejisi (2021-2025) yayımlandı. İşte Ayrıntılar&gt;&gt;&gt;  https://t.co/a2H97kxULL  #YapayZekaStratejisi #YapayZeka #CBDDO,positive,0.7161
219,219,1430086544736538663,2021-08-24 08:36:16+00:00,2021-08-24,08:36:16,"Sizden, 'Ulusal yapay zeka' degil, ancak, 'Ulusal geri zeka' stratejisi çıkar! @varank",negative,0.9867
220,220,1430086328486613021,2021-08-24 08:35:25+00:00,2021-08-24,08:35:25,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı,negative,0.5393
221,221,1430085795017330688,2021-08-24 08:33:17+00:00,2021-08-24,08:33:17,Ulusal Yapay Zeka Stratejisi/ İthal Yapay Zeka Stratejisi  https://t.co/TSKGLJLLWL,negative,0.9813
222,222,1430084787742691328,2021-08-24 08:29:17+00:00,2021-08-24,08:29:17,'Ulusal Yapay Zeka Stratejisi' açıklandı  https://t.co/NXsYr5MUal,negative,0.7495
223,223,1430084739973664779,2021-08-24 08:29:06+00:00,2021-08-24,08:29:06,#YapayZekaÇağı na Hazırlanan ve amacı öncüleri arasında yer almak olan TÜRKİYE' min yapay zeka stratejisi hayırlı olsun,negative,0.9688
224,224,1430084693106511917,2021-08-24 08:28:55+00:00,2021-08-24,08:28:55,"Cumhurbaşkanlığı Dijital Dönüşüm Ofisi Başkanlığı ile Sanayi ve Teknoloji Bakanlığı tarafından hazırlanan, Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" Bilişim Vadisi'nde kamuoyuna tanıtıldı.  https://t.co/wl8LTyN8B0",positive,0.869
225,225,1430084323605106719,2021-08-24 08:27:27+00:00,2021-08-24,08:27:27,#SONDAKİKA #ÖZELRÖPORTAJ 📍 Türkiye'nin yapay zeka stratejisi   Sanayi ve Teknoloji Bakanı Mustafa Varank (@varank):   ✅ Yapay zeka alanında çalışacak yazılımcı yetiştireceğiz  ✅ Bu alanda insan kaynağına yatırım yapacağız  https://t.co/M1exK7C7AX,negative,0.5631
226,226,1430084265191034898,2021-08-24 08:27:13+00:00,2021-08-24,08:27:13,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı  https://t.co/TBVLEFlYXb,positive,0.5777
227,227,1430084212376281090,2021-08-24 08:27:00+00:00,2021-08-24,08:27:00,Ulusal Yapay Zeka Stratejisi Özel Yayını - NTV  https://t.co/XqFAMlfXO6,positive,0.8463
228,228,1430084204826484742,2021-08-24 08:26:58+00:00,2021-08-24,08:26:58,Ulusal Yapay Zeka Stratejisi Özel Yayını - NTV  https://t.co/RSS313BvNc,positive,0.8071
229,229,1430084160094359571,2021-08-24 08:26:48+00:00,2021-08-24,08:26:48,#SONDAKİKA #ÖZELRÖPORTAJ 📍Türkiye'nin yapay zeka stratejisi   Sanayi ve Teknoloji Bakanı Mustafa Varank (@varank):  ✅ Yatırım yapılması gereken alanları belirledik  ✅ Dünyada bu alana yatırımlar katlanarak artıyor  https://t.co/sV7IJQf00e,positive,0.9222
230,230,1430084001029632000,2021-08-24 08:26:10+00:00,2021-08-24,08:26:10,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı   https://t.co/BtzQnpBlLM  https://t.co/pvmcw4roHd,positive,0.7026
231,231,1430083777758384131,2021-08-24 08:25:16+00:00,2021-08-24,08:25:16,"@TCSanayi ve @dijital işbirliğinde; Türkiye’nin ilk Ulusal Yapay Zekâ Stratejisinin yol haritası niteliğindeki 'Ulusal Yapay Zekâ Stratejisi' Resmî Gazetede yayımlanarak yürürlüğe girdi. #YapayZekaÇağı  #İstiklâlveİstikbâlimiziçin Durmak Yok, Yola Devam.🇹🇷  https://t.co/c0rS85FK9J",positive,0.9936
232,232,1430083615912775682,2021-08-24 08:24:38+00:00,2021-08-24,08:24:38,Ulusal Yapay Zekâ Stratejisi 2021-2015 yürürlüğe girdi.  https://t.co/No0llcKExB #yapayzeka #AI #strateji,positive,0.7445
233,233,1430083355144507413,2021-08-24 08:23:36+00:00,2021-08-24,08:23:36,Kocaeli - Bilişim Vadisi’ndeyiz.📍  2021-2025 Ulusal Yapay Zeka Stratejisi açıklandı!  Yapay zeka temelli alanlarda 2025’e kadar 50.000 istihdam öngörülüyor.🚀  Yapay zeka ile istihdam yok olmuyor dönüşüyor.😎   https://t.co/ztf4HhLO9E,positive,0.9978
234,234,1430082767073726473,2021-08-24 08:21:15+00:00,2021-08-24,08:21:15,Ulusal Yapay Zeka Stratejisi açıklandı  https://t.co/EbY69ifCab,negative,0.7308
235,235,1430082656683839498,2021-08-24 08:20:49+00:00,2021-08-24,08:20:49,"Türkiye’nin İlk Yapay Zekâ  Stratejisi:  6 stratejik öncelik etrafında tasarlanan, 24 amaç ve 119 tedbirin bulunduğu Strateji Belgesi, Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek. @dijital 📑   https://t.co/e4eEkoyBDR",positive,0.9554
236,236,1430082650019090448,2021-08-24 08:20:48+00:00,2021-08-24,08:20:48,Türkiye’nin Ulusal Yapay Zeka Stratejisi belli oldu  https://t.co/0DUfnDUgLn,positive,0.6313
237,237,1430082645371891713,2021-08-24 08:20:46+00:00,2021-08-24,08:20:46,"RT @AACanli: #Canlı: Sanayi ve Teknoloji Bakanı Varank, Bilişim Vadisi'nde Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıklayacağı programa katılıyor  https://t.co/fATTPviv0S",positive,0.9496
238,238,1430082376286228487,2021-08-24 08:19:42+00:00,2021-08-24,08:19:42,Ulusal Yapay Zeka Stratejisi açıklandı! 2025 hedefi en az 50 bin istihdam   https://t.co/io04Akk2C0,negative,0.5548
239,239,1430082345743392768,2021-08-24 08:19:35+00:00,2021-08-24,08:19:35,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklandı  https://t.co/HkGTpH9CxZ  https://t.co/TqxU9aM6qO,positive,0.7229
240,240,1430082327464529951,2021-08-24 08:19:31+00:00,2021-08-24,08:19:31,Ulusal Yapay Zeka Stratejisi açıklandı.  #YapayZekaÇağı #UYZS,negative,0.6432
241,241,1430080174587007012,2021-08-24 08:10:57+00:00,2021-08-24,08:10:57,Bakan Varank Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıkladı   https://t.co/TnYDAP43cM  https://t.co/BoOmjbhnYV,positive,0.8134
242,242,1430080138650210304,2021-08-24 08:10:49+00:00,2021-08-24,08:10:49,@istkaorgtr Doğal zekası bile olmayanlar yapay zeka stratejisi belirliyor..,negative,0.8016
243,243,1430079736290627597,2021-08-24 08:09:13+00:00,2021-08-24,08:09:13,"Beklendiği üzere Ulusal Yapay Zeka Stratejisi (21-25) bugün yayımlandı:  https://t.co/dB0Z26jgNu Ana etki alanı olarak, konuyla ilgili uzman yetiştirilmesi ve eğitim sisteminin uyumlaştırılması, AR-GE ve girişimciliğin geliştirilmesi, kaliteli veriye ve teknik altyapıya erişim,(+)",negative,0.8051
244,244,1430079724676599817,2021-08-24 08:09:10+00:00,2021-08-24,08:09:10,Sanayi ve Teknoloji Bakanımız Sn. @varank’ın katılımcılarıyla beraber bilişimin merkezi Gebze’mizde Ulusal Yapay Zeka Stratejisi Lansmanı’nı gerçekleştiriyoruz.  https://t.co/s4iqvp1jim,positive,0.8461
245,245,1430079427799617536,2021-08-24 08:07:59+00:00,2021-08-24,08:07:59,Türkiye'nin yapay zeka stratejisi açıklandı -  https://t.co/7s23XbO2D2  https://t.co/2X1WUh9VJx,positive,0.8552
246,246,1430079398644961296,2021-08-24 08:07:52+00:00,2021-08-24,08:07:52,"#TürkiyeninYapayZekaStratejisi @dijital Başkanı Ali Taha Koç, Türkiye'nin güvenilir ve sorumlu bir yapay zeka stratejisi benimsediğini, 2021-2025 yıllarını kapsayan belgenin, yapay zekanın GSMH'ye katkısının yüzde 5 olmasını hedeflediğini söyledi. #yapayzeka #dijitaldönüşüm +",negative,0.6454
247,247,1430079260203569171,2021-08-24 08:07:19+00:00,2021-08-24,08:07:19,Türkiye'nin yapay zeka stratejisi açıklandı  https://t.co/wbwQF8wguI,positive,0.6711
248,248,1430078671247839232,2021-08-24 08:04:59+00:00,2021-08-24,08:04:59,"TÜRKİYE, YAPAY ZEKÂ STRATEJİSİNİ YAYIMLAYAN ÜLKELER ARASINDA YERİNİ ALDI!🇹🇷 Ülkemizin #DijitalTR vizyonu ve #MilliTeknolojiHamlesi ile uyumlu olacak şekilde düzenlenen Ulusal Yapay Zekâ Stratejisi belgesinde 6 stratejik öncelik belirlendi. 🤝@TCSanayi #UYZS #YapayZekaÇağı",positive,0.9068
249,249,1430077145800400898,2021-08-24 07:58:55+00:00,2021-08-24,07:58:55,"Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi  ""Ulusal Yapay Zekâ Stratejisi 2021-2025"" 💻 https://t.co/Xm0NfKJRkw  Ord. Prof. Dr. Cahit Arf (1959) “MAKİNE DÜŞÜNEBİLİR Mİ VE NASIL DÜŞÜNEBİLİR?”... geliştirmek elimizde. #YapayZeka #ArtificialIntelligence #YapayZekaÇağı  https://t.co/rB0U9iDS0V",positive,0.8962
250,250,1430077077462659072,2021-08-24 07:58:39+00:00,2021-08-24,07:58:39,"Ulusal Yapay Zeka Stratejisi diye bakan Varank açıklama yapıyor medya konuşmayı kesiyor veya vermiyor bu nasıl bi kafa, zihniyet..#KabulEtmiyoruz #FaturaHepMillete",negative,0.9989
251,251,1430076296218951682,2021-08-24 07:55:33+00:00,2021-08-24,07:55:33,@TURKPATENT : RT @TCSanayi: Türkiye’nin İlk Ulusal Yapay Zeka Stratejisi Tanıtım Toplantısı   #CanlıYayın📡   @dijital   #YapayZekaÇağı   📍Bilişim Vadisi / Kocaeli   https://t.co/GT2sKWxJ6V (via Twitter  https://t.co/RtdIfrLEiV)  https://t.co/mi2wkKgVBY,positive,0.6035
252,252,1430076177364967425,2021-08-24 07:55:04+00:00,2021-08-24,07:55:04,2021 - 2025 Ulusal Yapay Zeka Stratejisi belgesi yayımlandı.  https://t.co/AU3acxLUoY,positive,0.7014
253,253,1430075721536393221,2021-08-24 07:53:16+00:00,2021-08-24,07:53:16,'Ulusal Yapay Zekâ Stratejisi Lansmanı'nda Bakan @varank :  Yapay zekâ stratejimizle; girişimcilerimizi daha çok destekleyip yeni 'unicorn'lar çıkaracağız.  @TCSanayi @dijital @AliTahaKoc #UYZS #YapayZekaÇağı @BilisimVadisiTR @bthaber  https://t.co/qlqZufxyUR,negative,0.7044
254,254,1430075665714401294,2021-08-24 07:53:02+00:00,2021-08-24,07:53:02,Ulusal Yapay Zeka Stratejisi Tanıtım Programı  https://t.co/1t5L7nmOR8 @varank @dijital @AliTahaKoc,negative,0.943
255,255,1430075226814128136,2021-08-24 07:51:18+00:00,2021-08-24,07:51:18,@erdl1971 Tribüne oynama temalı yapay zeka stratejisi.,negative,0.9905
256,256,1430075081795981320,2021-08-24 07:50:43+00:00,2021-08-24,07:50:43,Ulusal Yapay Zekâ Stratejisi 2021-2025 yayımlandı. Ülkemize hayırlı olsun! Temennimiz stratejinin sözde kalmaması ve bütüncül bir dijital dönüşümün hem teknik hem hukuki çerçevede gerçekleşmesi...   https://t.co/AAruoncDm6  https://t.co/qBtYc9FdAh,positive,0.8993
257,257,1430074880884621313,2021-08-24 07:49:55+00:00,2021-08-24,07:49:55,🇹🇷 @dijital ve @TCSanayi iş birliği ile hazırlanan ülkemizin ilk Ulusal Yapay Zeka Stratejisi yayımlandı.  🔸 Stratejik öncelikler kapsamında 24 amaç ve 119 tedbir belirlendi. #YapayZekaCağı  ⏬⏬⏬,positive,0.952
258,258,1430074816166514708,2021-08-24 07:49:40+00:00,2021-08-24,07:49:40,"Sanayi ve Teknoloji Bakanı Mustafa Varank, Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıklıyor.   https://t.co/rAUjtsV0Hn",positive,0.7732
259,259,1430074589867126785,2021-08-24 07:48:46+00:00,2021-08-24,07:48:46,"Ulusal Yapay Zekâ Stratejisi Lansmanı devam ediyor:  ""2030 yılına kadar yapay zekânın dünyaya 13-16 trilyon dolar katkı ve %13 büyüme sağlaması bekleniyor."" @varank @TCSanayi   #UYZS #YapayZekaÇağı @dijital @AliTahaKoc @BilisimVadisiTR @bthaber  https://t.co/PBSbTAmH3Q",negative,0.7726
260,260,1430074303685480467,2021-08-24 07:47:38+00:00,2021-08-24,07:47:38,Ulusal Yapay Zeka Stratejisi toplantısı #YapayZekaÇağı  https://t.co/Go8g1QO7OC,negative,0.9412
261,261,1430074275248152576,2021-08-24 07:47:31+00:00,2021-08-24,07:47:31,"#CANLI Sanayi ve Teknoloji Bakanı Mustafa Varank, Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'nin açıklanacağı programa katılıyor  https://t.co/6BORldTe9M",positive,0.8154
262,262,1430074201499652124,2021-08-24 07:47:13+00:00,2021-08-24,07:47:13,"Ulusal Yapay Zekâ Stratejisi 2021-2015 dokümanı aşağıdaki bağlantıdan erişime açıldı. Ülkemize, Milletimize hayırlı olsun.   https://t.co/KhfkZv9Qof",positive,0.763
263,263,1430074148324265986,2021-08-24 07:47:01+00:00,2021-08-24,07:47:01,"#Canlı Sanayi ve Teknoloji Bakanı Varank, Bilişim Vadisi'nde Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıklayacağı programda konuşuyor.  https://t.co/xPC9yZ95yq",positive,0.8662
264,264,1430074015767572480,2021-08-24 07:46:29+00:00,2021-08-24,07:46:29,"#CANLI Bakan Varank, Bilişim Vadisi'nde Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıklayacağı programa katılıyor  https://t.co/TiSzCjJaQF  https://t.co/QUetxNwEdO",positive,0.939
265,265,1430073991100837889,2021-08-24 07:46:23+00:00,2021-08-24,07:46:23,"Sanayi ve Teknoloji Bakanı Mustafa Varank, Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıklıyor.  https://t.co/boFDnJOSQ1",positive,0.7652
266,266,1430073647008452608,2021-08-24 07:45:01+00:00,2021-08-24,07:45:01,#YapayZekaCağı  Ülkemizin yapay zeka stratejisi hayırlı olsun…  https://t.co/UtOZFs2ZY9,positive,0.5535
267,267,1430073588883804161,2021-08-24 07:44:47+00:00,2021-08-24,07:44:47,"Türkiye’nin 5 Yıllık Ulusal Yapay Zeka Stratejisi Tanıtılıyor: İşte Tüm Detaylar [CANLI] Türkiye’nin önümüzdeki 5 yıl boyunca yapay zeka alanında atacağı adımları detaylı şekilde belirleyen Ulusal Yapay Zeka Stratejisi, Gebze’deki Bilişim Vadisi’nde ta...  https://t.co/Z6F7y1eryU  https://t.co/ydwAbByGFu",positive,0.9823
268,268,1430073218623279105,2021-08-24 07:43:19+00:00,2021-08-24,07:43:19,Türkiye’nin “Ulusal Yapay Zeka Stratejisi” Tanıtıldı  https://t.co/bKbFtnptwZ,negative,0.5167
269,269,1430072766976380937,2021-08-24 07:41:31+00:00,2021-08-24,07:41:31,"Ulusal Yapay Zeka Stratejisi toplantısında @TCSanayi Bakanı @varank ve @dijital Başkanı @AliTahaKoc , Bilge ve Bilgi isminde iki yapay zeka modellemesinin yanına hologram tekniği ile katıldı. #YapayZekaÇağı  https://t.co/gCZU8LvxMl",negative,0.9261
270,270,1430071978975711232,2021-08-24 07:38:23+00:00,2021-08-24,07:38:23,@TCSanayi ve @dijital katkılarıyla hazırlanan Ulusal Yapay Zekâ Stratejisi Lansmanındayız. #YapayZekaÇağı #AI  https://t.co/UHqNCPAp4m,positive,0.6052
271,271,1430071264056651777,2021-08-24 07:35:33+00:00,2021-08-24,07:35:33,@eurodolar1980x birisi Ulusal Yapay Zeka Stratejisi ni açıklıyor ötekisi mevcut işleyen sistemi bozuyor.,negative,0.9967
